"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.slot0","Input.similiar","Input.specific","Input.general","Input.question","Answer.general","Answer.question","Answer.similar","Answer.specific","Approve","Reject"
"3PUV2Q8SV4PGQKQ5VSRF5BEMZUSBDH","3MCFX9UVS16IT4L2CL48SJ7LHWW681","Come up with chat-like replies on movies and TV shows","Create Dialogue that is more interesting but on the same topic as what was just said","dialog, conversational agents, movies, books,chat,reply,TV shows, chat","$0.20","Tue May 02 21:20:32 PDT 2017","3","BatchId:2789374;OriginalHitTemplateId:920937336;","3600","1296000","Tue May 09 21:20:32 PDT 2017","","","3FTF2T8WLS4ZXH9T45NBUD432G2W9K","A33F6KGIKB1ACR","Approved","Wed May 03 22:42:30 PDT 2017","Wed May 03 22:44:06 PDT 2017","Thu May 18 22:44:06 PDT 2017","Thu May 04 11:55:11 PDT 2017","","","96","100% (9/9)","0% (0/0)","0% (0/0)","Game of Thrones","","","","","I really like how it takes place in the past.","Why do you think the animals play such a big part?","I really like how that show is on HBO.","Game of Thrones is casted really well, I love the actor who plays Jon Snow."
"3PUV2Q8SV4PGQKQ5VSRF5BEMZUSBDH","3MCFX9UVS16IT4L2CL48SJ7LHWW681","Come up with chat-like replies on movies and TV shows","Create Dialogue that is more interesting but on the same topic as what was just said","dialog, conversational agents, movies, books,chat,reply,TV shows, chat","$0.20","Tue May 02 21:20:32 PDT 2017","3","BatchId:2789374;OriginalHitTemplateId:920937336;","3600","1296000","Tue May 09 21:20:32 PDT 2017","","","3IHR8NYAM8N8G26GBODPLBLRNLFP44","ARZ22211FYMYA","Approved","Wed May 03 14:36:00 PDT 2017","Wed May 03 14:42:48 PDT 2017","Thu May 18 14:42:48 PDT 2017","Wed May 03 16:07:02 PDT 2017","","","408","100% (5/5)","0% (0/0)","0% (0/0)","Game of Thrones","","","","","The third season was my favorite","were you surprised with the red wedding?","I like that the action scenes in Game of Thrones they are violent","I like how they follow the books really well. George RR Martin created a great fantasy"
"3PUV2Q8SV4PGQKQ5VSRF5BEMZUSBDH","3MCFX9UVS16IT4L2CL48SJ7LHWW681","Come up with chat-like replies on movies and TV shows","Create Dialogue that is more interesting but on the same topic as what was just said","dialog, conversational agents, movies, books,chat,reply,TV shows, chat","$0.20","Tue May 02 21:20:32 PDT 2017","3","BatchId:2789374;OriginalHitTemplateId:920937336;","3600","1296000","Tue May 09 21:20:32 PDT 2017","","","3WMINLGALCP4O2DTFK1AEE8KGL1AC9","A23N6QJWA28ZWU","Approved","Thu May 04 04:22:46 PDT 2017","Thu May 04 04:24:44 PDT 2017","Fri May 19 04:24:44 PDT 2017","Thu May 04 11:55:12 PDT 2017","","","118","100% (6/6)","0% (0/0)","0% (0/0)","Game of Thrones","","","","","They certainly have a big budget and it shows.","So who do you think Jon Snow's mother is then?","Me too. It's my favourite show","It will be interesting to see what happens in the new season with those White Walkers and Cersei on the Iron Throne."
"309D674SHZ66LSKRVWW4L5W4EUGBCH","3MCFX9UVS16IT4L2CL48SJ7LHWW681","Come up with chat-like replies on movies and TV shows","Create Dialogue that is more interesting but on the same topic as what was just said","dialog, conversational agents, movies, books,chat,reply,TV shows, chat","$0.20","Tue May 02 21:20:32 PDT 2017","3","BatchId:2789374;OriginalHitTemplateId:920937336;","3600","1296000","Tue May 09 21:20:32 PDT 2017","","","38JBBYETQPW4JBHQ2AXERZMN9ED4EY","ARZ22211FYMYA","Approved","Wed May 03 14:33:45 PDT 2017","Wed May 03 14:35:54 PDT 2017","Thu May 18 14:35:54 PDT 2017","Wed May 03 16:07:02 PDT 2017","","","129","100% (5/5)","0% (0/0)","0% (0/0)","House of cards","","","","","Netflix makes some really good shows","What character do you like the best in the show?","I really like the character Frank Underwood","I like how the show shows the political underworld of Washington D.C. in a contemporary landscape"
"309D674SHZ66LSKRVWW4L5W4EUGBCH","3MCFX9UVS16IT4L2CL48SJ7LHWW681","Come up with chat-like replies on movies and TV shows","Create Dialogue that is more interesting but on the same topic as what was just said","dialog, conversational agents, movies, books,chat,reply,TV shows, chat","$0.20","Tue May 02 21:20:32 PDT 2017","3","BatchId:2789374;OriginalHitTemplateId:920937336;","3600","1296000","Tue May 09 21:20:32 PDT 2017","","","3HPZF4IVNNF5KKBWVQFQH0QRJTVYCW","A3DRBBGKRA4XEA","Approved","Tue May 02 21:27:53 PDT 2017","Tue May 02 21:30:55 PDT 2017","Wed May 17 21:30:55 PDT 2017","Wed May 03 11:38:27 PDT 2017","","","182","100% (2/2)","0% (0/0)","0% (0/0)","House of cards","","","","","House of Cards is one of those shows you can't put down.","Which season of the show is your favorite.","I think that show might be the best on television.","Kevin Spacey is the most talented actor in existence. He makes that show worth watching."
"309D674SHZ66LSKRVWW4L5W4EUGBCH","3MCFX9UVS16IT4L2CL48SJ7LHWW681","Come up with chat-like replies on movies and TV shows","Create Dialogue that is more interesting but on the same topic as what was just said","dialog, conversational agents, movies, books,chat,reply,TV shows, chat","$0.20","Tue May 02 21:20:32 PDT 2017","3","BatchId:2789374;OriginalHitTemplateId:920937336;","3600","1296000","Tue May 09 21:20:32 PDT 2017","","","3UXUOQ9OKFJYCLIXO3TZYSG6FA97AC","A23N6QJWA28ZWU","Approved","Thu May 04 04:21:09 PDT 2017","Thu May 04 04:22:38 PDT 2017","Fri May 19 04:22:38 PDT 2017","Thu May 04 11:55:11 PDT 2017","","","89","100% (6/6)","0% (0/0)","0% (0/0)","House of cards","","","","","I love a good drama series","So how many season have they done now?","Yeah House of Cards is such an addictive show","It's based on a novel. Have you read it by any chance?"
"3WA2XVDZEM2FCENAVWLR0DAFL5IE6S","3MCFX9UVS16IT4L2CL48SJ7LHWW681","Come up with chat-like replies on movies and TV shows","Create Dialogue that is more interesting but on the same topic as what was just said","dialog, conversational agents, movies, books,chat,reply,TV shows, chat","$0.20","Tue May 02 21:20:32 PDT 2017","3","BatchId:2789374;OriginalHitTemplateId:920937336;","3600","1296000","Tue May 09 21:20:32 PDT 2017","","","308XBLVESJQDDE743VR1YKRCY0EBRS","A33F6KGIKB1ACR","Approved","Wed May 03 18:57:05 PDT 2017","Wed May 03 18:59:23 PDT 2017","Thu May 18 18:59:23 PDT 2017","Thu May 04 11:55:13 PDT 2017","","","138","100% (9/9)","0% (0/0)","0% (0/0)","Breaking Bad","","","","","Breaking Bad is a really great show with so many themes.","What character is your favorite from Breaking Bad?","I love Breaking Bad, I think the story line is complex and interesting for a large audience.","I really enjoy the actors in Breaking Bad and how much credibility they brought to the characters."
"3WA2XVDZEM2FCENAVWLR0DAFL5IE6S","3MCFX9UVS16IT4L2CL48SJ7LHWW681","Come up with chat-like replies on movies and TV shows","Create Dialogue that is more interesting but on the same topic as what was just said","dialog, conversational agents, movies, books,chat,reply,TV shows, chat","$0.20","Tue May 02 21:20:32 PDT 2017","3","BatchId:2789374;OriginalHitTemplateId:920937336;","3600","1296000","Tue May 09 21:20:32 PDT 2017","","","3AMYWKA6YC84APYTFCTPT90F9XI6OY","A39J5RLVDTM6SM","Approved","Tue May 02 21:22:19 PDT 2017","Tue May 02 21:23:31 PDT 2017","Wed May 17 21:23:31 PDT 2017","Wed May 03 11:27:43 PDT 2017","","","72","100% (5/5)","0% (0/0)","0% (0/0)","Breaking Bad","","","","","I  thought  it  was  well  done  and cool","Did  you like  better call  saul  also?","I liked the  story  breaking  bad   had  to tell.","I really liked the  rise and  fall of  walter  white  and jesse ."
"3WA2XVDZEM2FCENAVWLR0DAFL5IE6S","3MCFX9UVS16IT4L2CL48SJ7LHWW681","Come up with chat-like replies on movies and TV shows","Create Dialogue that is more interesting but on the same topic as what was just said","dialog, conversational agents, movies, books,chat,reply,TV shows, chat","$0.20","Tue May 02 21:20:32 PDT 2017","3","BatchId:2789374;OriginalHitTemplateId:920937336;","3600","1296000","Tue May 09 21:20:32 PDT 2017","","","3KMS4QQVK3CH3R6PID40GYWJIALKF7","A23N6QJWA28ZWU","Approved","Thu May 04 04:18:48 PDT 2017","Thu May 04 04:20:55 PDT 2017","Fri May 19 04:20:55 PDT 2017","Thu May 04 11:55:13 PDT 2017","","","127","100% (6/6)","0% (0/0)","0% (0/0)","Breaking Bad","","","","","AMC have got some great shows on that network","Which season did you think was the best?","Yeah its great, I've almost seen every season","Walter White is such a great character"
"3P520RYKCHR0I6KIGDQRCPIIBY15UK","3MCFX9UVS16IT4L2CL48SJ7LHWW681","Come up with chat-like replies on movies and TV shows","Create Dialogue that is more interesting but on the same topic as what was just said","dialog, conversational agents, movies, books,chat,reply,TV shows, chat","$0.20","Tue May 02 21:20:32 PDT 2017","3","BatchId:2789374;OriginalHitTemplateId:920937336;","3600","1296000","Tue May 09 21:20:32 PDT 2017","","","39U1BHVTDMDLQYGJSRHQGGUIYU83TI","A2B1YSMEHN1G2K","Approved","Wed May 03 22:34:59 PDT 2017","Wed May 03 22:37:27 PDT 2017","Thu May 18 22:37:27 PDT 2017","Thu May 04 11:55:11 PDT 2017","","","148","100% (1/1)","0% (0/0)","0% (0/0)","Sherlock","","","","","The person who played Sherlock was a great actor.","Which part of the movie Sherlock did you like the best?","I love Sherlock movies.","I love the person that plays Sherlock. He was a very good fit for the part."
