"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.slot0","Answer.Your_Response","Answer.comments","Approve","Reject"
"302OLP89DZS12IFZPIW8QUCYZFYCAZ","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Sun Jun 25 20:40:51 PDT 2017","5","BatchId:2848390;OriginalHitTemplateId:920937336;","3600","1296000","Sun Jul 02 20:40:51 PDT 2017","","","32SCWG5HIIQMVPAUUC64I955VYU6PZ","A1PZAF4E3K4PQ3","Submitted","Mon Jun 26 06:05:37 PDT 2017","Mon Jun 26 06:06:34 PDT 2017","Tue Jul 11 06:06:34 PDT 2017","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","What is something you have always wanted, but could not have due to social stigmas?","Probably a girlfriend. I mean I dont think Im really like that but its interesting to say the least but I think it would affect my family too much to be worth it",""
"302OLP89DZS12IFZPIW8QUCYZFYCAZ","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Sun Jun 25 20:40:51 PDT 2017","5","BatchId:2848390;OriginalHitTemplateId:920937336;","3600","1296000","Sun Jul 02 20:40:51 PDT 2017","","","3M0BCWMB8WIILAOQ2P17LJZT2WYBWA","A3CQZFDR9S7R3N","Submitted","Mon Jun 26 00:30:44 PDT 2017","Mon Jun 26 00:32:12 PDT 2017","Tue Jul 11 00:32:12 PDT 2017","","","","88","0% (0/0)","0% (0/0)","0% (0/0)","What is something you have always wanted, but could not have due to social stigmas?","I can't think of anything in particular, but generally speaking I wanted the benefits of equality with men, but social stigmas don't allow that.",""
"302OLP89DZS12IFZPIW8QUCYZFYCAZ","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Sun Jun 25 20:40:51 PDT 2017","5","BatchId:2848390;OriginalHitTemplateId:920937336;","3600","1296000","Sun Jul 02 20:40:51 PDT 2017","","","3NVC2EB65RLH7KFD2X4POXMXPCL3YA","A3QQ0RSQ5HK2IH","Submitted","Sun Jun 25 23:53:12 PDT 2017","Sun Jun 25 23:54:41 PDT 2017","Mon Jul 10 23:54:41 PDT 2017","","","","89","0% (0/0)","0% (0/0)","0% (0/0)","What is something you have always wanted, but could not have due to social stigmas?","I have always wanted to walk naked wherever I may please. I would enjoy feeling liberated but understand the legality of the issue.",""
"302OLP89DZS12IFZPIW8QUCYZFYCAZ","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Sun Jun 25 20:40:51 PDT 2017","5","BatchId:2848390;OriginalHitTemplateId:920937336;","3600","1296000","Sun Jul 02 20:40:51 PDT 2017","","","3Z2R0DQ0JI0UGX23YWEQYKPP1MGE2V","ANIEIVK8LN1H9","Submitted","Mon Jun 26 00:19:48 PDT 2017","Mon Jun 26 00:22:10 PDT 2017","Tue Jul 11 00:22:10 PDT 2017","","","","142","0% (0/0)","0% (0/0)","0% (0/0)","What is something you have always wanted, but could not have due to social stigmas?","There are dark moments in my marriage where I wished that I had a child without needing a partner. Marriage is such a trial sometimes. It is not an easy endeavor. I think it is more detrimental to a person than parenthood. Being a parent has many more positives that outweigh the negatives, which are really just challenges that make you a better person. Marriage can really displace your person or set you up for failure. It can be very difficult to recover from.",""
"302OLP89DZS12IFZPIW8QUCYZFYCAZ","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Sun Jun 25 20:40:51 PDT 2017","5","BatchId:2848390;OriginalHitTemplateId:920937336;","3600","1296000","Sun Jul 02 20:40:51 PDT 2017","","","3Z7VU45IPZ3L27B3BFSPEBG2XMBZ15","A9BW1X9GZ0JX2","Submitted","Mon Jun 26 00:44:04 PDT 2017","Mon Jun 26 00:44:38 PDT 2017","Tue Jul 11 00:44:38 PDT 2017","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","What is something you have always wanted, but could not have due to social stigmas?","I always wanted a black friend. But, I never really had one. I have some online, but never a close black friend.",""
"304QEQWKZP56AUEKNL86WOU2F750OT","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Sun Jun 25 20:40:32 PDT 2017","5","BatchId:2848390;OriginalHitTemplateId:920937336;","3600","1296000","Sun Jul 02 20:40:32 PDT 2017","","","32UTUBMZ7HI56LOLCFWBZHGFVN2VBQ","ACPQ7NNM1NK3G","Submitted","Mon Jun 26 02:53:37 PDT 2017","Mon Jun 26 02:54:31 PDT 2017","Tue Jul 11 02:54:31 PDT 2017","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","Which recent news story is the most interesting?","The most recent news story on President Trump and his new shenanigans in white house is the most interesting.",""
"304QEQWKZP56AUEKNL86WOU2F750OT","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Sun Jun 25 20:40:32 PDT 2017","5","BatchId:2848390;OriginalHitTemplateId:920937336;","3600","1296000","Sun Jul 02 20:40:32 PDT 2017","","","3E47SOBEYRIJUKWRR8TNVCW3568ICP","A2OCLDMQNO18R5","Submitted","Mon Jun 26 04:37:35 PDT 2017","Mon Jun 26 04:38:42 PDT 2017","Tue Jul 11 04:38:42 PDT 2017","","","","67","0% (0/0)","0% (0/0)","0% (0/0)","Which recent news story is the most interesting?","The fighting between the Democrats and Republicans and how the democrats still cant accept who is running the country now and the changes taking place. I didnt vote for either of them but lets ban together to make a difference.",""
"304QEQWKZP56AUEKNL86WOU2F750OT","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Sun Jun 25 20:40:32 PDT 2017","5","BatchId:2848390;OriginalHitTemplateId:920937336;","3600","1296000","Sun Jul 02 20:40:32 PDT 2017","","","3SKEMFQBZ4R8OCW2AZYU66FX7J48KC","A1IWJWSYRN1PAI","Submitted","Mon Jun 26 00:10:13 PDT 2017","Mon Jun 26 00:11:58 PDT 2017","Tue Jul 11 00:11:58 PDT 2017","","","","105","0% (0/0)","0% (0/0)","0% (0/0)","Which recent news story is the most interesting?","I think its interesting how they are making college tuition free for some individuals",""
"304QEQWKZP56AUEKNL86WOU2F750OT","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Sun Jun 25 20:40:32 PDT 2017","5","BatchId:2848390;OriginalHitTemplateId:920937336;","3600","1296000","Sun Jul 02 20:40:32 PDT 2017","","","3U5JL4WY5LVDPB87XFN6FO7U16Q4XT","AFXJCGFYDV3GP","Submitted","Mon Jun 26 01:37:18 PDT 2017","Mon Jun 26 01:38:00 PDT 2017","Tue Jul 11 01:38:00 PDT 2017","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","Which recent news story is the most interesting?","That the antarctic shelf is breaking is a sure sign of climate change and there are still people in denial.",""
"304QEQWKZP56AUEKNL86WOU2F750OT","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Sun Jun 25 20:40:32 PDT 2017","5","BatchId:2848390;OriginalHitTemplateId:920937336;","3600","1296000","Sun Jul 02 20:40:32 PDT 2017","","","3WYP994K18DG432VLZ2NV0YHZ3LY69","A3CQZFDR9S7R3N","Submitted","Sun Jun 25 23:25:09 PDT 2017","Sun Jun 25 23:26:06 PDT 2017","Mon Jul 10 23:26:06 PDT 2017","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","Which recent news story is the most interesting?","The most recent news story is whether President Trump will be impeached or found guilty of any crimes.  Cable news stations cover this constantly, so it is something on my mind daily.",""
