"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.slot0","Answer.Your_Response","Answer.comments","Approve","Reject"
"37SOB9Z0SSIUL1AKTGAX65OFN9LL3J","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","31LVTDXBL8WPQNTGU8GVCNNHLPWLRU","A2F9V69F6TZIAB","Submitted","Tue Jun 20 18:22:47 PDT 2017","Tue Jun 20 18:41:10 PDT 2017","Wed Jul 05 18:41:10 PDT 2017","","","","1103","0% (0/0)","0% (0/0)","0% (0/0)","What is a social bot?","I think that is a computer that generates content online for social media sites. They usually try to seem realistic and personal to followers.",""
"37SOB9Z0SSIUL1AKTGAX65OFN9LL3J","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","3ERMJ6L4DZEZEMRML6J47JB6KIV7MM","A2C27YTQSQ1GXS","Submitted","Tue Jun 20 18:51:18 PDT 2017","Tue Jun 20 18:51:59 PDT 2017","Wed Jul 05 18:51:59 PDT 2017","","","","41","100% (24/24)","0% (0/0)","0% (0/0)","What is a social bot?","A social bot is me. Just kidding a social bot would be so,etching like Facebook I'm guessing",""
"37SOB9Z0SSIUL1AKTGAX65OFN9LL3J","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","3J2UYBXQQMYJ786ADRRE384XM4G06B","A6WHP446UTU9J","Submitted","Tue Jun 20 19:38:47 PDT 2017","Tue Jun 20 19:39:29 PDT 2017","Wed Jul 05 19:39:29 PDT 2017","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","What is a social bot?","I've never heard of that!  I'll have to google it or look it up on Wikipedia.",""
"37SOB9Z0SSIUL1AKTGAX65OFN9LL3J","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","3TPWUS5F8AN1VFGWGPX2W35BJV3CWE","A310KO4BFFD7S1","Submitted","Tue Jun 20 19:16:53 PDT 2017","Tue Jun 20 19:19:51 PDT 2017","Wed Jul 05 19:19:51 PDT 2017","","","","178","0% (0/0)","0% (0/0)","0% (0/0)","What is a social bot?","I'm guessing its a robot that's meant to socialize with you at a party or something. I don't actually know a whole lot about them but they seem cool.",""
"37SOB9Z0SSIUL1AKTGAX65OFN9LL3J","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","3YT88D1N09KMNFQWYI3YFP7MQBC3K6","A1QUOTZEN3BNVF","Submitted","Tue Jun 20 18:34:51 PDT 2017","Tue Jun 20 18:35:46 PDT 2017","Wed Jul 05 18:35:46 PDT 2017","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","What is a social bot?","A virtual person who is social with others. Maybe I'm not quite sure. It is a automated system or person.",""
"36QZ6V1589Y1O8ITS93Z50SASGDSUC","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","32Z9ZLUT1M6K7EIABVKTQ0P5TLAOHO","A310KO4BFFD7S1","Submitted","Tue Jun 20 19:29:49 PDT 2017","Tue Jun 20 19:35:17 PDT 2017","Wed Jul 05 19:35:17 PDT 2017","","","","328","0% (0/0)","0% (0/0)","0% (0/0)","Why do plants grow?","To give us oxygen to breath with which we then breath out carbon dioxide that plants need.",""
"36QZ6V1589Y1O8ITS93Z50SASGDSUC","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","33UKMF931A6QPFED76NHYTYG3NGTTJ","A3RKMIZYX4BX1C","Submitted","Tue Jun 20 18:38:47 PDT 2017","Tue Jun 20 18:39:21 PDT 2017","Wed Jul 05 18:39:21 PDT 2017","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","Why do plants grow?","Plants grow because they are living beings. They grow by water and sunlight as their food.",""
"36QZ6V1589Y1O8ITS93Z50SASGDSUC","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","3DUZQ9U6SNA4N75NN1I6P6QFYPJSVA","A18SEIIWQWLKHT","Submitted","Tue Jun 20 18:47:42 PDT 2017","Tue Jun 20 18:48:42 PDT 2017","Wed Jul 05 18:48:42 PDT 2017","","","","60","100% (83/83)","100% (18/18)","0% (0/0)","Why do plants grow?","I'm not really sure why plants grow, but my guess would be because the conditions are right with sunlight, rainwater, etc.! And they grow in order to sustain life because of oxygen and food.","No"
"36QZ6V1589Y1O8ITS93Z50SASGDSUC","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","3PZDLQMM0U7FJZIP258V8WPMFO6C2U","A5UHPNDXCAO7O","Submitted","Tue Jun 20 18:58:03 PDT 2017","Tue Jun 20 18:58:26 PDT 2017","Wed Jul 05 18:58:26 PDT 2017","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","Why do plants grow?","Plants grow because they are living beings that obtain nutrients from the soil and the sun.",""
"36QZ6V1589Y1O8ITS93Z50SASGDSUC","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","3YHH42UU5C11QT9H0VXGSRMUCZX0LB","A1QUOTZEN3BNVF","Submitted","Tue Jun 20 18:32:57 PDT 2017","Tue Jun 20 18:33:48 PDT 2017","Wed Jul 05 18:33:48 PDT 2017","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","Why do plants grow?","Because it is the circle of life. And we need them. Also it looks beautiful.",""
"3BFF0DJK8XXMOV34S4DP0468926STL","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","37ZHEEHM6X8YS0JCFOEPBK20KRD371","A3RKMIZYX4BX1C","Submitted","Tue Jun 20 18:41:47 PDT 2017","Tue Jun 20 18:47:42 PDT 2017","Wed Jul 05 18:47:42 PDT 2017","","","","355","0% (0/0)","0% (0/0)","0% (0/0)","What is it like watching paint dry?","Watching paint dry is extremely boring. It is a very slow process and is not exciting",""
"3BFF0DJK8XXMOV34S4DP0468926STL","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","3EFVCAY5L4VDDSQKSEYI5RFKR83J8E","A2F9V69F6TZIAB","Submitted","Tue Jun 20 18:22:58 PDT 2017","Tue Jun 20 18:51:30 PDT 2017","Wed Jul 05 18:51:30 PDT 2017","","","","1712","0% (0/0)","0% (0/0)","0% (0/0)","What is it like watching paint dry?","I've never tried to watch paint dry. I was always told as a kid that it is the most boring thing in the world. It would probably like the saying that a watched pot never boils.",""
"3BFF0DJK8XXMOV34S4DP0468926STL","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","3X0H8UUIT2AH2W5SDBN2B89T5YKSWJ","A5UHPNDXCAO7O","Submitted","Tue Jun 20 18:41:28 PDT 2017","Tue Jun 20 18:44:33 PDT 2017","Wed Jul 05 18:44:33 PDT 2017","","","","185","0% (0/0)","0% (0/0)","0% (0/0)","What is it like watching paint dry?","Probably boring, but I have never done it.  I imagine it to be so boring it would be like torture.",""
"3BFF0DJK8XXMOV34S4DP0468926STL","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Tue Jun 20 18:18:45 PDT 2017","5","BatchId:2843384;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 27 18:18:45 PDT 2017","","","3XC1O3LBOT826268YXLQC2OZ9AULT8","A1QUOTZEN3BNVF","Submitted","Tue Jun 20 18:36:59 PDT 2017","Tue Jun 20 18:37:33 PDT 2017","Wed Jul 05 18:37:33 PDT 2017","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","What is it like watching paint dry?","It's like sitting out side in a very hot and humid day waiting on the rain to come.",""
